Date,Open,High,Low,Close,Volume
09/03/2024,"146.41","146.49","136.10","136.94","42,053,400"
08/30/2024,"147.52","148.99","145.25","148.56","31,169,070"
08/29/2024,"146.59","149.49","144.47","145.49","31,602,109"
08/28/2024,"149.40","150.43","144.72","146.36","34,075,820"
08/27/2024,"150.13","151.70","148.44","150.50","35,102,648"
08/26/2024,"154.70","158.28","148.91","149.99","49,893,262"
08/23/2024,"153.60","156.40","151.83","154.98","43,694,641"
08/22/2024,"158.87","159.84","151.01","151.70","45,737,262"
08/21/2024,"156.12","158.65","155.07","157.81","42,791,246"
08/20/2024,"156.49","162.04","154.51","156.40","76,851,156"
08/19/2024,"148.43","155.37","147.72","155.28","60,766,848"
08/16/2024,"145.70","149.37","145.20","148.56","31,123,930"
08/15/2024,"143.00","147.96","141.81","147.36","43,582,391"
08/14/2024,"143.00","143.25","137.64","140.75","35,506,434"
08/13/2024,"138.12","141.19","137.52","141.13","42,218,020"
08/12/2024,"134.44","137.99","133.23","136.77","39,724,340"
08/09/2024,"134.69","135.50","132.44","134.27","40,582,992"
08/08/2024,"131.97","136.48","128.94","136.32","49,037,449"
08/07/2024,"133.75","136.24","128.37","128.67","54,676,488"
08/06/2024,"135.15","136.44","129.10","130.18","64,455,609"
08/05/2024,"122.16","139.14","121.83","134.82","76,089,359"
08/02/2024,"133.50","137.10","131.33","132.50","78,562,000"
08/01/2024,"145.00","147.29","130.24","132.54","94,731,930"
07/31/2024,"150.73","153.60","140.03","144.48","114,306,797"
07/30/2024,"139.88","141.70","134.05","138.44","68,801,711"
07/29/2024,"141.19","144.59","138.75","139.75","47,447,191"
07/26/2024,"140.32","141.29","138.27","139.99","49,435,832"
07/25/2024,"144.07","144.75","136.81","138.32","60,578,527"
07/24/2024,"152.72","153.68","144.53","144.63","49,203,121"
07/23/2024,"154.95","157.05","153.80","154.00","31,950,580"
07/22/2024,"154.23","156.70","152.55","155.87","43,912,461"
07/19/2024,"154.86","155.81","150.62","151.58","47,513,059"
07/18/2024,"163.41","163.41","153.20","155.77","69,420,336"
07/17/2024,"169.80","169.80","159.37","159.43","76,954,203"
07/16/2024,"179.69","179.75","174.53","177.55","40,633,059"
07/15/2024,"184.45","185.50","178.54","179.83","42,202,727"
07/12/2024,"182.02","186.99","179.69","181.61","50,827,367"
07/11/2024,"184.07","187.11","177.25","181.94","59,231,406"
07/10/2024,"179.99","187.28","177.80","183.96","90,246,969"
07/09/2024,"177.97","180.41","174.70","177.10","43,471,168"
07/08/2024,"174.90","178.95","173.22","178.69","60,223,422"
07/05/2024,"165.97","174.04","165.68","171.90","61,857,047"
07/03/2024,"164.20","165.26","162.51","163.90","26,980,910"
07/02/2024,"157.04","164.58","156.70","164.31","57,838,609"
07/01/2024,"161.25","161.51","153.64","157.69","50,436,688"
06/28/2024,"160.23","166.45","159.41","162.21","56,204,621"
06/27/2024,"157.18","160.61","156.81","159.47","34,018,219"
06/26/2024,"160.60","160.74","156.00","157.54","36,973,441"
06/25/2024,"160.73","161.00","156.45","160.25","40,975,281"
06/24/2024,"159.75","163.40","158.19","160.25","45,954,047"
06/21/2024,"161.75","163.20","157.89","161.23","61,334,699"
06/20/2024,"155.83","166.82","155.50","161.78","93,245,727"
06/18/2024,"156.99","157.24","153.34","154.63","51,852,031"
06/17/2024,"158.00","159.23","154.14","158.40","44,507,738"
06/14/2024,"158.50","161.34","157.61","159.63","34,054,020"
06/13/2024,"160.40","162.66","157.31","159.90","44,442,512"
06/12/2024,"160.32","162.24","158.62","160.24","48,325,809"
06/11/2024,"160.50","161.54","156.92","158.96","40,497,090"
06/10/2024,"162.48","165.55","159.61","160.34","67,575,633"
06/07/2024,"166.59","169.45","165.86","167.87","44,796,000"
06/06/2024,"165.46","169.51","163.86","166.78","47,153,680"
06/05/2024,"162.07","167.12","161.38","166.17","60,507,488"
06/04/2024,"162.84","164.83","158.87","159.99","48,157,207"
06/03/2024,"170.82","171.08","160.91","163.55","59,157,594"
05/31/2024,"166.65","169.50","160.07","166.90","64,331,953"
05/30/2024,"167.90","168.75","163.80","166.75","46,479,930"
05/29/2024,"167.46","168.48","162.91","165.14","56,537,500"
05/28/2024,"169.42","174.55","164.96","171.61","66,495,406"
05/24/2024,"161.41","167.66","160.25","166.36","54,868,648"
05/23/2024,"170.18","173.14","158.27","160.43","91,888,844"
05/22/2024,"167.41","169.81","163.86","165.52","47,426,719"
05/21/2024,"164.00","165.83","163.10","164.66","30,005,480"
05/20/2024,"165.55","168.49","164.47","166.33","45,618,039"
05/17/2024,"168.43","169.72","162.32","164.47","65,944,359"
05/16/2024,"160.92","168.06","159.90","162.62","76,726,727"
05/15/2024,"155.59","159.69","154.70","159.67","43,195,898"
05/14/2024,"150.43","153.49","148.78","153.16","31,938,279"
05/13/2024,"151.28","153.33","150.40","150.56","27,859,180"
05/10/2024,"154.29","156.37","151.31","151.92","37,652,770"
05/09/2024,"153.13","154.09","150.61","152.39","33,017,961"
05/08/2024,"153.40","155.33","152.52","153.62","28,727,961"
05/07/2024,"156.32","157.70","153.66","154.43","37,374,910"
05/06/2024,"153.10","156.65","151.26","155.78","44,624,551"
05/03/2024,"148.75","150.79","147.24","150.60","49,361,078"
05/02/2024,"145.51","147.62","141.16","146.16","50,034,727"
05/01/2024,"148.11","151.37","142.14","144.27","89,413,172"
04/30/2024,"160.63","162.29","158.35","158.38","60,742,832"
04/29/2024,"159.08","160.77","156.26","160.20","43,478,219"
04/26/2024,"154.24","158.63","153.43","157.40","42,510,711"
04/25/2024,"149.15","155.14","146.75","153.76","41,471,422"
04/24/2024,"156.56","157.66","150.63","151.74","43,412,551"
04/23/2024,"151.65","153.50","150.35","152.27","46,051,910"
04/22/2024,"148.15","149.89","145.63","148.64","49,397,031"
04/19/2024,"151.59","154.25","145.29","146.64","71,618,203"
04/18/2024,"155.51","156.96","152.32","155.08","52,669,820"
04/17/2024,"163.97","164.45","153.88","154.02","75,908,969"
04/16/2024,"162.28","164.88","161.67","163.46","55,302,102"
04/15/2024,"164.43","164.44","158.76","160.32","61,461,152"
04/12/2024,"164.53","165.70","161.83","163.28","63,519,641"
04/11/2024,"167.55","170.95","166.55","170.50","48,994,527"
04/10/2024,"166.71","169.78","164.00","167.14","59,599,961"
04/09/2024,"170.21","171.60","167.29","170.78","42,927,992"
04/08/2024,"168.20","171.66","166.82","169.90","43,997,551"
04/05/2024,"168.10","172.69","165.58","170.42","66,080,258"
04/04/2024,"182.92","183.02","165.65","165.83","88,279,961"
04/03/2024,"177.54","182.05","176.70","180.77","49,835,059"
04/02/2024,"179.47","180.10","174.83","178.70","61,598,820"
04/01/2024,"180.10","187.24","179.90","183.34","74,299,914"
03/28/2024,"179.47","183.40","178.30","180.49","57,628,609"
03/27/2024,"179.96","181.23","175.40","179.59","55,685,648"
03/26/2024,"179.54","182.60","176.33","177.87","65,322,449"
03/25/2024,"172.90","182.80","172.00","178.63","71,935,312"
03/22/2024,"177.21","180.76","175.05","179.65","57,899,070"
03/21/2024,"185.97","187.69","177.66","178.68","75,265,602"
03/20/2024,"182.03","182.68","174.00","179.73","81,773,109"
03/19/2024,"183.16","185.61","177.36","181.42","83,509,453"
03/18/2024,"193.29","193.50","188.05","190.65","59,306,871"
03/15/2024,"184.83","193.80","184.48","191.06","95,289,516"
03/14/2024,"192.92","196.93","184.03","187.06","84,490,531"
03/13/2024,"198.73","198.83","192.70","194.79","70,526,883"
03/12/2024,"200.52","202.85","194.27","202.76","68,951,664"
03/11/2024,"203.01","203.55","196.70","198.39","73,098,625"
03/08/2024,"213.41","227.30","205.60","207.39","120,815,203"
03/07/2024,"212.52","213.83","208.22","211.38","63,869,039"
03/06/2024,"210.43","214.81","207.32","210.63","86,686,992"
03/05/2024,"200.50","205.33","199.15","205.13","65,407,113"
03/04/2024,"205.16","211.01","203.50","205.36","86,835,344"
03/01/2024,"197.91","202.72","195.42","202.64","103,820,797"
02/29/2024,"179.82","193.00","179.82","192.53","105,538,492"
02/28/2024,"176.25","176.84","173.59","176.54","35,914,406"
02/27/2024,"175.92","178.46","172.49","178.00","43,665,238"
02/26/2024,"178.78","179.84","174.81","176.01","45,435,090"
02/23/2024,"181.86","183.80","174.55","176.52","69,207,367"
02/22/2024,"173.20","183.83","172.00","181.86","100,684,703"
02/21/2024,"162.74","164.90","161.81","164.29","48,774,559"
02/20/2024,"171.14","171.81","162.00","165.69","66,549,992"
02/16/2024,"177.45","180.33","173.25","173.87","53,940,340"
02/15/2024,"179.14","180.50","175.26","176.76","51,126,441"
02/14/2024,"173.47","178.74","172.88","178.70","57,402,520"
02/13/2024,"167.94","173.17","164.30","171.54","63,071,312"
02/12/2024,"172.68","177.41","170.67","171.91","58,177,047"
02/09/2024,"171.00","175.10","168.66","172.48","56,375,711"
02/08/2024,"170.33","172.17","168.60","169.35","43,385,281"
02/07/2024,"169.47","172.97","168.20","170.94","53,665,422"
02/06/2024,"173.15","173.88","165.50","167.88","68,854,125"
02/05/2024,"179.09","180.01","171.11","174.23","76,349,242"
02/02/2024,"173.79","179.00","173.05","177.66","82,134,273"
02/01/2024,"169.27","171.14","165.86","170.48","91,576,688"
01/31/2024,"165.74","171.30","162.56","167.69","133,157,297"
01/30/2024,"176.13","178.48","169.52","172.06","122,265,695"
01/29/2024,"178.77","178.89","174.40","177.83","89,384,445"
01/26/2024,"175.29","181.23","174.15","177.25","107,381,203"
01/25/2024,"183.41","184.92","177.63","180.33","127,171,398"
01/24/2024,"172.55","180.58","170.56","178.29","125,516,398"
01/23/2024,"166.50","169.63","164.27","168.42","76,830,461"
01/22/2024,"174.39","174.72","164.15","168.18","122,973,797"
01/19/2024,"165.80","174.25","162.20","174.23","140,367,906"
01/18/2024,"166.20","168.60","158.22","162.67","131,864,891"
01/17/2024,"158.45","160.64","154.40","160.17","104,085,000"
01/16/2024,"150.36","159.72","149.98","158.74","112,711,398"
01/12/2024,"148.04","148.75","145.00","146.56","48,293,090"
01/11/2024,"148.52","150.38","143.69","148.02","62,764,602"
01/10/2024,"150.07","150.88","146.65","148.54","56,951,238"
01/09/2024,"145.95","149.86","145.08","149.26","67,875,672"
01/08/2024,"140.36","147.15","140.15","146.18","71,756,914"
01/05/2024,"136.78","141.01","136.44","138.58","69,657,680"
01/04/2024,"134.30","137.70","134.00","136.01","58,610,289"
01/03/2024,"135.71","137.43","133.74","135.32","61,988,578"
01/02/2024,"144.28","144.40","137.43","138.58","64,902,031"
12/29/2023,"149.50","151.05","147.20","147.41","62,079,191"
12/28/2023,"146.80","150.41","145.95","148.76","63,800,680"
12/27/2023,"144.72","146.25","143.18","146.07","49,033,422"
12/26/2023,"140.07","143.85","139.92","143.41","47,157,434"
12/22/2023,"140.48","140.70","138.31","139.60","35,396,578"
12/21/2023,"138.14","139.98","137.38","139.91","47,179,359"
12/20/2023,"139.00","139.58","135.37","135.47","54,671,719"
12/19/2023,"138.57","143.47","138.56","140.15","63,739,781"
12/18/2023,"139.15","139.79","137.65","138.90","45,199,449"
12/15/2023,"139.52","140.89","137.25","139.15","70,211,797"
12/14/2023,"138.89","141.82","135.73","138.00","76,115,172"
12/13/2023,"137.97","139.24","136.03","138.19","70,651,602"
12/12/2023,"132.25","139.89","131.90","137.61","111,677,797"
12/11/2023,"130.56","135.04","128.25","134.41","98,668,281"
12/08/2023,"129.54","131.00","126.89","128.92","89,341,008"
12/07/2023,"120.79","128.68","119.56","128.37","118,579,102"
12/06/2023,"120.69","122.83","116.38","116.82","60,599,031"
12/05/2023,"117.43","118.49","116.45","118.38","39,191,566"
12/04/2023,"119.75","119.90","116.37","118.57","39,854,422"
12/01/2023,"119.88","121.40","118.65","121.39","37,048,000"
11/30/2023,"123.61","124.05","119.65","121.16","44,494,207"
11/29/2023,"123.98","125.73","123.48","123.85","37,876,320"
11/28/2023,"121.98","122.54","120.79","122.01","32,047,061"
11/27/2023,"122.07","123.89","121.77","122.65","32,743,010"
11/24/2023,"122.03","123.25","121.54","122.31","19,001,010"
11/22/2023,"120.00","124.76","119.95","122.51","56,894,488"
11/21/2023,"120.54","120.65","117.94","119.16","41,064,754"
11/20/2023,"120.70","121.93","120.07","121.53","43,173,930"
11/17/2023,"119.64","121.49","118.82","120.62","38,538,699"
11/16/2023,"117.20","120.73","116.41","119.83","49,661,871"
11/15/2023,"120.54","120.59","116.87","118.00","59,555,594"
11/14/2023,"119.70","122.11","119.22","119.88","61,017,449"
11/13/2023,"118.34","118.68","116.00","116.79","46,741,887"
11/10/2023,"114.35","119.70","114.03","118.59","75,204,070"
11/09/2023,"114.10","115.81","113.06","113.49","61,146,859"
11/08/2023,"113.55","115.32","112.88","113.59","41,880,609"
11/07/2023,"111.86","114.65","111.22","113.45","50,550,152"
11/06/2023,"112.60","113.08","110.22","111.75","49,270,367"
11/03/2023,"109.05","113.39","107.86","112.25","65,632,203"
11/02/2023,"107.96","109.41","105.91","107.83","71,376,953"
11/01/2023,"98.58","108.15","98.50","108.04","138,641,500"
10/31/2023,"96.24","98.82","94.07","98.50","79,547,125"
10/30/2023,"96.14","97.04","94.70","96.18","43,716,641"
10/27/2023,"95.80","97.35","94.59","96.43","52,458,648"
10/26/2023,"95.99","97.52","93.12","93.67","49,896,359"
10/25/2023,"100.42","101.03","95.23","96.06","53,424,480"
10/24/2023,"100.97","101.79","99.38","101.67","51,982,922"
10/23/2023,"100.81","102.42","99.32","100.01","50,817,441"
10/20/2023,"102.28","104.34","101.44","101.81","61,317,930"
10/19/2023,"103.81","105.60","101.84","102.40","52,734,199"
10/18/2023,"103.38","104.78","101.74","102.17","50,449,953"
10/17/2023,"103.54","106.29","101.66","105.14","49,642,113"
10/16/2023,"105.42","107.48","105.03","106.46","42,464,512"
10/13/2023,"108.65","108.97","104.75","105.09","52,925,930"
10/12/2023,"108.40","111.31","107.51","108.79","60,959,434"
10/11/2023,"109.14","110.10","106.93","108.31","51,085,641"
10/10/2023,"107.49","110.12","106.40","109.01","57,105,527"
10/09/2023,"106.01","107.31","104.79","106.97","39,593,191"
10/06/2023,"102.16","107.87","102.03","107.24","64,864,078"
10/05/2023,"103.41","103.74","100.27","102.91","51,789,727"
10/04/2023,"100.65","104.40","100.34","104.07","51,023,246"
10/03/2023,"101.80","103.29","99.17","100.08","48,116,980"
10/02/2023,"102.21","103.71","101.70","103.27","45,118,566"
09/29/2023,"104.69","104.94","102.56","102.82","56,078,641"
09/28/2023,"97.94","104.20","97.76","102.76","72,542,062"
09/27/2023,"96.82","99.23","96.35","98.07","51,261,500"
09/26/2023,"96.50","97.83","95.27","95.96","42,866,461"
09/25/2023,"95.95","97.45","94.46","97.38","43,223,754"
09/22/2023,"96.92","98.42","95.61","96.20","52,169,398"
09/21/2023,"98.60","98.87","95.84","96.11","59,704,340"
09/20/2023,"102.36","103.94","100.28","100.34","55,180,578"
09/19/2023,"101.75","102.86","100.70","101.61","41,704,113"
09/18/2023,"100.82","102.99","99.45","102.37","49,061,312"
09/15/2023,"106.07","106.76","101.28","101.49","71,103,617"
09/14/2023,"108.43","109.15","106.22","106.63","45,920,609"
09/13/2023,"105.10","108.74","104.83","107.71","44,702,246"
09/12/2023,"104.20","106.74","103.18","105.31","44,413,566"
09/11/2023,"107.32","107.51","103.00","105.32","50,611,289"
09/08/2023,"107.02","109.74","105.75","106.09","46,271,559"
09/07/2023,"106.14","107.69","105.09","106.59","49,080,152"
09/06/2023,"110.56","111.33","108.22","109.28","47,736,699"
09/05/2023,"109.00","111.82","106.30","110.78","66,042,195"
09/01/2023,"107.00","110.06","106.61","109.45","54,856,152"
08/31/2023,"106.19","108.06","104.86","105.72","58,918,969"
08/30/2023,"105.40","107.67","104.50","106.59","54,847,352"
08/29/2023,"102.11","106.57","101.79","105.92","50,850,289"
08/28/2023,"103.47","104.07","100.89","102.61","55,386,801"
08/25/2023,"101.17","104.12","99.58","102.25","74,793,086"
08/24/2023,"111.06","111.64","100.87","101.80","109,179,102"
08/23/2023,"105.65","110.08","105.00","109.43","54,656,328"
08/22/2023,"109.40","109.72","104.85","105.66","47,335,090"
08/21/2023,"106.20","108.54","105.67","108.22","49,319,238"
08/18/2023,"102.40","106.07","101.68","105.45","59,916,680"
08/17/2023,"107.62","107.85","104.10","104.44","59,064,281"
08/16/2023,"110.09","110.44","106.98","107.19","54,327,301"
08/15/2023,"111.99","113.18","110.17","111.35","53,816,566"
08/14/2023,"106.75","111.99","105.42","111.98","57,421,820"
08/11/2023,"108.85","109.07","106.48","107.57","55,667,754"
08/10/2023,"111.30","113.89","109.47","110.23","57,297,793"
08/09/2023,"112.89","113.15","108.78","110.47","56,257,070"
08/08/2023,"114.94","115.46","111.41","113.23","54,141,832"
08/07/2023,"116.36","119.08","115.49","116.81","65,854,766"
08/04/2023,"114.48","118.85","113.96","115.82","83,169,688"
08/03/2023,"108.95","114.96","108.95","113.15","90,811,562"
08/02/2023,"119.49","119.50","107.38","109.35","173,372,000"
08/01/2023,"114.26","118.19","113.16","117.60","97,284,727"
07/31/2023,"114.16","114.68","112.35","114.40","54,187,289"
07/28/2023,"113.38","114.86","112.44","112.96","55,525,969"
07/27/2023,"111.79","115.08","110.51","111.10","70,677,969"
07/26/2023,"111.91","112.36","109.30","110.09","51,721,688"
07/25/2023,"111.14","114.05","111.00","113.00","44,916,262"
07/24/2023,"110.62","111.31","108.55","110.61","45,638,000"
07/21/2023,"110.97","112.30","109.54","110.95","76,815,375"
07/20/2023,"114.96","115.05","109.24","110.25","76,340,398"
07/19/2023,"121.30","121.67","115.55","116.43","70,363,047"
07/18/2023,"117.55","118.43","115.19","117.93","57,980,078"
07/17/2023,"115.95","118.84","112.73","118.32","68,593,289"
07/14/2023,"116.17","122.12","115.25","115.94","91,927,203"
07/13/2023,"115.76","116.16","113.58","115.92","49,206,699"
07/12/2023,"112.89","115.40","112.31","114.58","57,993,090"
07/11/2023,"111.66","113.27","109.50","111.32","59,899,539"
07/10/2023,"113.00","113.61","109.88","113.58","49,330,199"
07/07/2023,"114.16","115.33","113.04","113.17","37,211,289"
07/06/2023,"112.07","113.79","110.31","113.48","42,411,840"
07/05/2023,"116.10","117.66","113.86","113.95","49,501,578"
07/03/2023,"115.16","116.73","114.51","115.82","31,780,660"
06/30/2023,"113.03","114.69","112.41","113.91","53,378,770"
06/29/2023,"112.07","112.76","109.84","111.24","58,347,168"
06/28/2023,"108.21","111.78","107.63","110.17","67,534,125"
06/27/2023,"108.57","110.97","107.08","110.39","59,381,648"
06/26/2023,"110.95","112.55","107.20","107.51","68,556,977"
06/23/2023,"109.31","111.10","107.46","110.01","73,621,953"
06/22/2023,"112.24","114.00","109.85","110.70","70,754,781"
06/22/2023,"112.24","114.00","109.85","110.70","70,754,781"
06/21/2023,"118.49","119.19","111.67","112.11","82,835,617"
06/20/2023,"119.09","121.75","117.70","118.93","58,851,781"
06/16/2023,"125.82","125.85","119.90","120.08","82,007,078"
06/15/2023,"125.39","125.70","122.26","124.24","85,587,117"
06/14/2023,"126.53","127.73","123.81","127.33","95,888,117"
06/13/2023,"132.32","132.83","122.45","124.53","132,461,906"
06/12/2023,"128.52","130.48","126.40","129.19","85,673,078"
06/09/2023,"123.57","127.25","123.55","124.92","75,105,039"
06/08/2023,"118.30","122.21","117.05","121.05","65,246,930"
06/07/2023,"124.03","125.34","117.07","117.83","81,755,148"
06/06/2023,"117.91","124.42","117.74","124.23","75,257,508"
06/05/2023,"116.59","119.32","116.42","117.93","52,602,859"
06/02/2023,"120.75","121.66","117.68","117.86","52,382,422"
06/01/2023,"117.29","121.28","116.60","119.47","66,032,922"
05/31/2023,"122.42","123.96","117.86","118.21","87,552,227"
05/30/2023,"130.42","130.79","123.51","125.27","98,902,281"
05/26/2023,"122.46","127.43","120.89","127.03","92,922,750"
05/25/2023,"117.31","120.69","115.80","120.35","108,514,703"
05/24/2023,"105.98","108.91","105.64","108.27","65,910,461"
05/23/2023,"107.25","110.99","107.19","108.12","73,099,109"
05/22/2023,"104.68","108.79","103.49","108.00","65,424,230"
05/19/2023,"106.36","107.29","104.62","105.82","67,880,227"
05/18/2023,"103.98","108.10","103.93","107.93","74,338,719"
05/17/2023,"101.79","104.14","100.05","103.75","75,240,891"
05/16/2023,"97.39","103.28","97.31","101.48","90,622,883"
05/15/2023,"95.20","97.43","93.45","97.40","51,749,207"
05/12/2023,"96.83","97.45","93.68","95.26","53,829,711"
05/11/2023,"98.16","99.19","96.14","97.10","57,061,031"
05/10/2023,"96.42","99.94","96.12","97.02","95,619,508"
05/09/2023,"94.89","96.16","93.43","95.06","68,674,789"
05/08/2023,"89.99","95.66","89.17","95.04","95,503,219"
05/05/2023,"84.99","90.43","84.72","89.84","78,491,109"
05/04/2023,"81.57","91.64","81.11","86.61","122,840,492"
05/03/2023,"83.54","85.48","81.02","81.62","109,482,203"
05/02/2023,"89.32","90.46","88.12","89.91","70,483,516"
05/01/2023,"91.03","91.04","88.61","89.69","59,358,711"
04/28/2023,"87.02","89.75","86.44","89.37","50,686,047"
04/27/2023,"86.41","87.57","84.09","87.44","53,087,207"
04/26/2023,"86.51","87.35","85.32","85.94","47,786,559"
04/25/2023,"86.90","87.06","83.76","83.80","52,771,480"
04/24/2023,"88.11","88.64","86.34","87.57","40,423,793"
04/21/2023,"89.80","89.80","88.06","88.43","41,118,262"
04/20/2023,"88.83","91.58","88.73","90.11","47,082,680"
04/19/2023,"88.51","90.54","88.22","89.94","37,344,500"
04/18/2023,"91.61","92.16","89.33","89.78","46,246,289"
04/17/2023,"90.23","90.69","88.30","89.87","47,250,781"
04/14/2023,"91.82","92.97","90.50","91.75","38,734,793"
04/13/2023,"92.79","93.16","91.83","92.09","40,572,480"
04/12/2023,"94.97","95.00","91.74","92.33","53,383,121"
04/11/2023,"96.06","96.07","92.69","94.03","51,935,801"
04/10/2023,"91.32","95.80","91.02","95.48","52,536,320"
04/06/2023,"91.47","92.91","90.62","92.47","47,778,379"
04/05/2023,"94.35","94.50","91.36","92.56","52,979,281"
04/04/2023,"97.04","97.27","95.21","95.87","43,195,879"
04/03/2023,"96.70","96.79","94.81","96.56","50,655,328"
03/31/2023,"96.34","98.36","95.27","98.01","55,861,070"
03/30/2023,"98.00","99.53","97.25","97.88","59,678,527"
03/29/2023,"96.07","96.91","94.87","96.09","55,325,969"
03/28/2023,"96.77","96.94","92.87","94.56","59,150,102"
03/27/2023,"98.02","98.93","95.43","96.61","57,461,352"
03/24/2023,"99.18","99.52","96.74","97.95","64,743,699"
03/23/2023,"100.05","102.43","98.67","100.28","84,088,898"
03/22/2023,"95.65","101.70","95.64","97.58","110,816,305"
03/21/2023,"97.00","99.46","93.64","95.93","85,285,328"
03/20/2023,"96.30","96.94","92.90","96.81","92,008,953"
03/17/2023,"96.66","98.75","95.94","97.84","94,080,844"
03/16/2023,"89.72","96.69","89.02","96.60","115,980,602"
03/15/2023,"86.77","90.42","86.22","89.68","86,177,422"
03/14/2023,"83.67","88.30","83.59","87.45","66,616,320"
03/13/2023,"81.39","83.83","78.52","82.01","65,269,121"
03/10/2023,"84.47","85.45","81.63","82.67","70,273,562"
03/09/2023,"85.29","87.81","83.59","84.03","79,496,688"
03/08/2023,"82.79","85.77","82.28","85.37","69,529,844"
03/07/2023,"81.07","84.85","80.67","82.11","70,959,008"
03/06/2023,"82.03","83.30","81.04","81.16","54,541,281"
03/03/2023,"80.40","81.63","79.34","81.52","54,536,219"
03/02/2023,"77.57","80.92","76.65","80.44","60,185,879"
03/01/2023,"78.55","80.29","77.88","78.29","44,265,980"
02/28/2023,"77.87","80.14","77.42","78.58","44,220,141"
02/27/2023,"79.64","80.12","78.53","78.77","45,617,301"
02/24/2023,"77.75","78.81","76.94","78.09","46,700,008"
02/23/2023,"80.63","81.79","77.97","79.75","76,391,344"
02/22/2023,"76.93","78.13","75.92","76.61","50,286,801"
02/21/2023,"77.15","78.46","76.45","76.77","44,045,641"
02/17/2023,"79.60","79.65","77.37","78.50","47,826,602"
02/16/2023,"82.98","83.35","80.05","80.08","57,755,168"
02/15/2023,"85.10","85.89","83.32","85.18","46,483,152"
02/14/2023,"82.70","86.19","81.77","85.95","55,979,648"
02/13/2023,"81.57","84.15","80.90","83.13","45,400,008"
02/10/2023,"82.29","82.71","80.47","81.48","49,332,602"
02/09/2023,"85.88","86.67","82.76","83.21","46,525,398"
02/08/2023,"85.88","88.00","84.54","84.69","54,140,449"
02/07/2023,"84.32","86.25","82.52","85.91","65,291,910"
02/06/2023,"84.63","86.28","83.22","83.68","53,008,887"
02/03/2023,"86.66","88.80","85.83","86.09","66,557,820"
02/02/2023,"84.29","88.94","83.20","88.31","97,762,086"
02/01/2023,"78.47","85.48","77.88","84.64","152,548,188"
01/31/2023,"72.26","75.20","72.03","75.15","71,669,109"
01/30/2023,"74.23","74.64","72.40","72.45","48,105,238"
01/27/2023,"73.70","76.74","73.49","75.40","58,118,609"
01/26/2023,"76.50","77.08","74.28","75.16","49,583,953"
01/25/2023,"72.90","75.12","72.09","74.91","49,932,602"
01/24/2023,"73.75","75.64","73.42","74.70","60,822,609"
01/23/2023,"72.23","76.59","71.54","76.53","84,293,203"
01/20/2023,"68.01","70.13","67.45","70.07","47,757,594"
01/19/2023,"68.98","69.25","67.27","67.71","47,189,848"
01/18/2023,"71.87","72.78","70.50","70.53","39,538,727"
01/17/2023,"70.87","72.66","70.65","71.59","42,621,340"
01/13/2023,"69.84","71.10","69.23","71.00","45,757,359"
01/12/2023,"70.07","71.65","67.18","70.80","70,066,156"
01/11/2023,"68.39","69.13","67.22","69.06","44,470,059"
01/10/2023,"66.67","68.15","66.56","68.05","41,149,633"
01/09/2023,"66.22","69.32","65.67","67.24","69,741,266"
01/06/2023,"63.15","64.30","60.05","63.96","70,161,344"
01/05/2023,"64.15","64.35","62.30","62.33","46,159,551"
01/04/2023,"65.00","65.79","63.31","64.66","47,477,141"
01/03/2023,"66.00","66.88","63.59","64.02","46,851,840"
12/30/2022,"63.77","64.82","63.14","64.77","37,126,980"
12/29/2022,"63.64","65.18","63.06","64.82","41,428,480"
12/28/2022,"62.54","63.54","61.96","62.57","39,526,480"
12/27/2022,"63.87","64.28","62.97","63.27","36,085,980"
12/23/2022,"63.11","64.66","62.72","64.52","45,923,000"
12/22/2022,"66.08","66.31","62.26","63.86","73,917,672"
12/21/2022,"65.43","67.85","65.21","67.68","44,167,578"
12/20/2022,"63.76","66.06","63.52","65.05","52,431,262"
12/19/2022,"65.12","65.59","63.71","64.59","46,246,910"
12/16/2022,"66.25","67.19","64.80","65.41","62,438,566"
12/15/2022,"67.60","68.21","66.12","66.53","58,557,047"
12/14/2022,"70.93","72.00","68.32","68.93","67,277,984"
12/13/2022,"74.87","75.21","70.66","71.65","72,458,039"
12/12/2022,"68.54","70.67","67.53","70.67","60,968,340"
12/09/2022,"69.49","70.67","68.52","68.59","59,058,320"
12/08/2022,"70.14","71.23","69.00","70.47","56,734,102"
12/07/2022,"69.53","71.37","69.28","70.14","59,180,113"
12/06/2022,"73.08","73.39","69.40","70.27","64,965,238"
12/05/2022,"74.54","75.17","72.82","73.62","47,022,191"
12/02/2022,"75.05","76.28","73.65","74.98","64,377,180"
12/01/2022,"78.31","79.23","76.44","77.48","59,833,352"
11/30/2022,"73.38","77.70","72.81","77.63","88,468,438"
11/29/2022,"73.62","74.49","72.78","73.39","51,846,449"
11/28/2022,"73.81","75.47","72.57","73.19","45,448,320"
11/25/2022,"75.67","76.04","74.75","75.14","26,018,910"
11/23/2022,"75.49","78.22","75.30","76.40","81,623,633"
11/22/2022,"72.72","75.33","72.11","75.25","55,450,160"
11/21/2022,"72.21","72.98","71.57","72.46","51,536,352"
11/18/2022,"75.07","75.35","72.18","73.57","73,223,211"
11/17/2022,"70.56","74.38","70.16","73.90","82,320,828"
11/16/2022,"73.66","74.83","71.93","72.70","79,968,000"
